fecha,categoria,tipo,cantidad,ci_lower,ci_upper
2024-01-23,Descartables,Historico,34,,
2024-01-23,Embutidos,Historico,5,,
2024-01-23,Enlatados,Historico,1,,
2024-01-23,Lacteos,Historico,16,,
2024-01-24,Bebidas,Historico,9,,
2024-01-24,Carnes,Historico,11,,
2024-01-24,Congelados,Historico,3,,
2024-01-24,Descartables,Historico,14,,
2024-01-24,Embutidos,Historico,2,,
2024-01-24,Enlatados,Historico,8,,
2024-01-24,Lacteos,Historico,17,,
2024-01-25,Bebidas,Historico,15,,
2024-01-25,Carnes,Historico,28,,
2024-01-25,Congelados,Historico,4,,
2024-01-25,Descartables,Historico,28,,
2024-01-25,Embutidos,Historico,2,,
2024-01-25,Enlatados,Historico,5,,
2024-01-25,Lacteos,Historico,5,,
2024-01-26,Bebidas,Historico,17,,
2024-01-26,Carnes,Historico,17,,
2024-01-26,Congelados,Historico,3,,
2024-01-26,Descartables,Historico,26,,
2024-01-26,Embutidos,Historico,2,,
2024-01-26,Enlatados,Historico,8,,
2024-01-26,Lacteos,Historico,24,,
2024-01-27,Bebidas,Historico,12,,
2024-01-27,Carnes,Historico,9,,
2024-01-27,Congelados,Historico,2,,
2024-01-27,Descartables,Historico,33,,
2024-01-27,Embutidos,Historico,7,,
2024-01-27,Enlatados,Historico,12,,
2024-01-27,Lacteos,Historico,31,,
2024-01-29,Bebidas,Historico,66,,
2024-01-29,Carnes,Historico,10,,
2024-01-29,Congelados,Historico,7,,
2024-01-29,Descartables,Historico,43,,
2024-01-29,Enlatados,Historico,13,,
2024-01-29,Lacteos,Historico,20,,
2024-01-30,Bebidas,Historico,8,,
2024-01-30,Carnes,Historico,9,,
2024-01-30,Congelados,Historico,7,,
2024-01-30,Descartables,Historico,62,,
2024-01-30,Embutidos,Historico,10,,
2024-01-30,Enlatados,Historico,10,,
2024-01-30,Lacteos,Historico,16,,
2024-01-31,Bebidas,Historico,17,,
2024-01-31,Carnes,Historico,12,,
2024-01-31,Congelados,Historico,8,,
2024-01-31,Descartables,Historico,71,,
2024-01-31,Embutidos,Historico,1,,
2024-01-31,Enlatados,Historico,10,,
2024-01-31,Lacteos,Historico,11,,
2024-02-01,Bebidas,Historico,8,,
2024-02-01,Carnes,Historico,7,,
2024-02-01,Congelados,Historico,3,,
2024-02-01,Descartables,Historico,21,,
2024-02-01,Embutidos,Historico,5,,
2024-02-01,Enlatados,Historico,17,,
2024-02-01,Lacteos,Historico,15,,
2024-02-02,Bebidas,Historico,16,,
2024-02-02,Carnes,Historico,6,,
2024-02-02,Congelados,Historico,5,,
2024-02-02,Descartables,Historico,55,,
2024-02-02,Enlatados,Historico,19,,
2024-02-02,Lacteos,Historico,18,,
2024-02-03,Bebidas,Historico,4,,
2024-02-03,Carnes,Historico,29,,
2024-02-03,Congelados,Historico,16,,
2024-02-03,Descartables,Historico,46,,
2024-02-03,Embutidos,Historico,1,,
2024-02-03,Enlatados,Historico,29,,
2024-02-03,Lacteos,Historico,21,,
2024-02-04,Bebidas,Historico,8,,
2024-02-04,Carnes,Historico,9,,
2024-02-04,Congelados,Historico,6,,
2024-02-04,Descartables,Historico,49,,
2024-02-04,Enlatados,Historico,19,,
2024-02-04,Lacteos,Historico,24,,
2024-02-05,Bebidas,Historico,3,,
2024-02-05,Carnes,Historico,8,,
2024-02-05,Congelados,Historico,5,,
2024-02-05,Descartables,Historico,57,,
2024-02-05,Embutidos,Historico,13,,
2024-02-05,Enlatados,Historico,3,,
2024-02-05,Lacteos,Historico,24,,
2024-02-06,Bebidas,Historico,4,,
2024-02-06,Carnes,Historico,2,,
2024-02-06,Congelados,Historico,1,,
2024-02-06,Lacteos,Historico,5,,
2024-02-07,Bebidas,Historico,46,,
2024-02-07,Carnes,Historico,5,,
2024-02-07,Congelados,Historico,3,,
2024-02-07,Descartables,Historico,30,,
2024-02-07,Enlatados,Historico,11,,
2024-02-07,Lacteos,Historico,5,,
2024-02-08,Carnes,Historico,26,,
2024-02-08,Congelados,Historico,14,,
2024-02-08,Descartables,Historico,47,,
2024-02-08,Embutidos,Historico,4,,
2024-02-08,Enlatados,Historico,13,,
2024-02-08,Lacteos,Historico,14,,
2024-02-09,Bebidas,Historico,12,,
2024-02-09,Carnes,Historico,8,,
2024-02-09,Descartables,Historico,66,,
2024-02-09,Embutidos,Historico,2,,
2024-02-09,Enlatados,Historico,5,,
2024-02-09,Lacteos,Historico,32,,
2024-02-10,Bebidas,Historico,3,,
2024-02-10,Carnes,Historico,12,,
2024-02-10,Congelados,Historico,2,,
2024-02-10,Descartables,Historico,76,,
2024-02-10,Embutidos,Historico,3,,
2024-02-10,Enlatados,Historico,21,,
2024-02-10,Lacteos,Historico,30,,
2024-02-11,Bebidas,Historico,14,,
2024-02-11,Carnes,Historico,14,,
2024-02-11,Congelados,Historico,9,,
2024-02-11,Descartables,Historico,30,,
2024-02-11,Embutidos,Historico,4,,
2024-02-11,Enlatados,Historico,32,,
2024-02-11,Lacteos,Historico,23,,
2024-02-12,Carnes,Historico,4,,
2024-02-12,Descartables,Historico,8,,
2024-02-12,Embutidos,Historico,1,,
2024-02-12,Enlatados,Historico,6,,
2024-02-13,Bebidas,Historico,27,,
2024-02-13,Carnes,Historico,13,,
2024-02-13,Congelados,Historico,14,,
2024-02-13,Descartables,Historico,24,,
2024-02-13,Embutidos,Historico,2,,
2024-02-13,Enlatados,Historico,12,,
2024-02-13,Lacteos,Historico,17,,
2024-02-14,Bebidas,Historico,22,,
2024-02-14,Carnes,Historico,23,,
2024-02-14,Congelados,Historico,9,,
2024-02-14,Descartables,Historico,66,,
2024-02-14,Embutidos,Historico,5,,
2024-02-14,Enlatados,Historico,30,,
2024-02-14,Lacteos,Historico,29,,
2024-02-15,Bebidas,Historico,17,,
2024-02-15,Carnes,Historico,17,,
2024-02-15,Congelados,Historico,1,,
2024-02-15,Descartables,Historico,88,,
2024-02-15,Embutidos,Historico,1,,
2024-02-15,Enlatados,Historico,10,,
2024-02-15,Lacteos,Historico,29,,
2024-02-16,Carnes,Historico,18,,
2024-02-16,Congelados,Historico,19,,
2024-02-16,Descartables,Historico,7,,
2024-02-16,Embutidos,Historico,3,,
2024-02-16,Enlatados,Historico,16,,
2024-02-16,Lacteos,Historico,55,,
2024-02-17,Bebidas,Historico,27,,
2024-02-17,Carnes,Historico,25,,
2024-02-17,Congelados,Historico,23,,
2024-02-17,Descartables,Historico,79,,
2024-02-17,Embutidos,Historico,3,,
2024-02-17,Enlatados,Historico,13,,
2024-02-17,Lacteos,Historico,42,,
2024-02-19,Bebidas,Historico,9,,
2024-02-19,Carnes,Historico,14,,
2024-02-19,Congelados,Historico,7,,
2024-02-19,Descartables,Historico,12,,
2024-02-19,Embutidos,Historico,4,,
2024-02-19,Enlatados,Historico,6,,
2024-02-19,Lacteos,Historico,27,,
2024-02-20,Bebidas,Historico,5,,
2024-02-20,Carnes,Historico,17,,
2024-02-20,Congelados,Historico,5,,
2024-02-20,Descartables,Historico,54,,
2024-02-20,Embutidos,Historico,4,,
2024-02-20,Enlatados,Historico,20,,
2024-02-20,Lacteos,Historico,31,,
2024-02-21,Bebidas,Historico,6,,
2024-02-21,Carnes,Historico,34,,
2024-02-21,Congelados,Historico,1,,
2024-02-21,Descartables,Historico,59,,
2024-02-21,Embutidos,Historico,2,,
2024-02-21,Enlatados,Historico,5,,
2024-02-21,Lacteos,Historico,9,,
2024-02-22,Bebidas,Historico,26,,
2024-02-22,Carnes,Historico,17,,
2024-02-22,Congelados,Historico,4,,
2024-02-22,Descartables,Historico,50,,
2024-02-22,Embutidos,Historico,5,,
2024-02-22,Enlatados,Historico,8,,
2024-02-22,Lacteos,Historico,12,,
2024-02-23,Bebidas,Historico,24,,
2024-02-23,Carnes,Historico,16,,
2024-02-23,Congelados,Historico,3,,
2024-02-23,Descartables,Historico,57,,
2024-02-23,Embutidos,Historico,1,,
2024-02-23,Enlatados,Historico,16,,
2024-02-23,Lacteos,Historico,18,,
2024-02-24,Bebidas,Historico,13,,
2024-02-24,Carnes,Historico,22,,
2024-02-24,Congelados,Historico,2,,
2024-02-24,Descartables,Historico,55,,
2024-02-24,Embutidos,Historico,7,,
2024-02-24,Enlatados,Historico,11,,
2024-02-24,Lacteos,Historico,33,,
2024-02-26,Bebidas,Historico,21,,
2024-02-26,Carnes,Historico,13,,
2024-02-26,Descartables,Historico,50,,
2024-02-26,Embutidos,Historico,2,,
2024-02-26,Enlatados,Historico,22,,
2024-02-26,Lacteos,Historico,19,,
2024-02-27,Bebidas,Historico,18,,
2024-02-27,Carnes,Historico,16,,
2024-02-27,Congelados,Historico,6,,
2024-02-27,Descartables,Historico,20,,
2024-02-27,Enlatados,Historico,17,,
2024-02-27,Lacteos,Historico,24,,
2024-02-28,Bebidas,Historico,5,,
2024-02-28,Carnes,Historico,14,,
2024-02-28,Congelados,Historico,2,,
2024-02-28,Descartables,Historico,45,,
2024-02-28,Embutidos,Historico,3,,
2024-02-28,Enlatados,Historico,10,,
2024-02-28,Lacteos,Historico,40,,
2024-02-29,Bebidas,Historico,23,,
2024-02-29,Carnes,Historico,11,,
2024-02-29,Congelados,Historico,6,,
2024-02-29,Descartables,Historico,32,,
2024-02-29,Embutidos,Historico,8,,
2024-02-29,Enlatados,Historico,8,,
2024-02-29,Lacteos,Historico,28,,
2024-03-01,Bebidas,Historico,12,,
2024-03-01,Carnes,Historico,19,,
2024-03-01,Congelados,Historico,2,,
2024-03-01,Descartables,Historico,39,,
2024-03-01,Embutidos,Historico,12,,
2024-03-01,Enlatados,Historico,16,,
2024-03-01,Lacteos,Historico,16,,
2024-03-02,Bebidas,Historico,10,,
2024-03-02,Carnes,Historico,17,,
2024-03-02,Congelados,Historico,6,,
2024-03-02,Descartables,Historico,49,,
2024-03-02,Embutidos,Historico,4,,
2024-03-02,Enlatados,Historico,36,,
2024-03-02,Lacteos,Historico,25,,
2024-03-04,Bebidas,Historico,16,,
2024-03-04,Carnes,Historico,10,,
2024-03-04,Congelados,Historico,11,,
2024-03-04,Descartables,Historico,11,,
2024-03-04,Embutidos,Historico,1,,
2024-03-04,Enlatados,Historico,14,,
2024-03-04,Lacteos,Historico,21,,
2024-03-05,Bebidas,Historico,1,,
2024-03-05,Carnes,Historico,13,,
2024-03-05,Congelados,Historico,8,,
2024-03-05,Descartables,Historico,48,,
2024-03-05,Embutidos,Historico,8,,
2024-03-05,Enlatados,Historico,10,,
2024-03-05,Lacteos,Historico,29,,
2024-03-06,Bebidas,Historico,19,,
2024-03-06,Carnes,Historico,2,,
2024-03-06,Congelados,Historico,1,,
2024-03-06,Descartables,Historico,44,,
2024-03-06,Embutidos,Historico,4,,
2024-03-06,Enlatados,Historico,10,,
2024-03-06,Lacteos,Historico,26,,
2024-03-07,Bebidas,Historico,22,,
2024-03-07,Carnes,Historico,16,,
2024-03-07,Congelados,Historico,20,,
2024-03-07,Descartables,Historico,52,,
2024-03-07,Embutidos,Historico,2,,
2024-03-07,Enlatados,Historico,22,,
2024-03-07,Lacteos,Historico,27,,
2024-03-08,Bebidas,Historico,60,,
2024-03-08,Carnes,Historico,15,,
2024-03-08,Congelados,Historico,11,,
2024-03-08,Descartables,Historico,45,,
2024-03-08,Embutidos,Historico,7,,
2024-03-08,Enlatados,Historico,9,,
2024-03-08,Lacteos,Historico,34,,
2024-03-09,Bebidas,Historico,18,,
2024-03-09,Carnes,Historico,11,,
2024-03-09,Congelados,Historico,6,,
2024-03-09,Descartables,Historico,45,,
2024-03-09,Embutidos,Historico,3,,
2024-03-09,Enlatados,Historico,16,,
2024-03-09,Lacteos,Historico,21,,
2024-03-10,Bebidas,Historico,18,,
2024-03-10,Carnes,Historico,7,,
2024-03-10,Congelados,Historico,9,,
2024-03-10,Descartables,Historico,49,,
2024-03-10,Enlatados,Historico,6,,
2024-03-10,Lacteos,Historico,28,,
2024-03-11,Bebidas,Historico,8,,
2024-03-11,Carnes,Historico,1,,
2024-03-11,Descartables,Historico,6,,
2024-03-11,Enlatados,Historico,1,,
2024-03-11,Lacteos,Historico,1,,
2024-03-12,Bebidas,Historico,3,,
2024-03-12,Carnes,Historico,7,,
2024-03-12,Enlatados,Historico,12,,
2024-03-12,Lacteos,Historico,1,,
2024-03-13,Bebidas,Historico,8,,
2024-03-13,Carnes,Historico,14,,
2024-03-13,Congelados,Historico,2,,
2024-03-13,Descartables,Historico,13,,
2024-03-13,Embutidos,Historico,2,,
2024-03-13,Enlatados,Historico,11,,
2024-03-13,Lacteos,Historico,16,,
2024-03-14,Bebidas,Historico,8,,
2024-03-14,Carnes,Historico,29,,
2024-03-14,Congelados,Historico,8,,
2024-03-14,Descartables,Historico,83,,
2024-03-14,Embutidos,Historico,5,,
2024-03-14,Enlatados,Historico,22,,
2024-03-14,Lacteos,Historico,23,,
2024-03-15,Bebidas,Historico,18,,
2024-03-15,Carnes,Historico,23,,
2024-03-15,Congelados,Historico,11,,
2024-03-15,Descartables,Historico,5,,
2024-03-15,Embutidos,Historico,5,,
2024-03-15,Enlatados,Historico,7,,
2024-03-15,Lacteos,Historico,35,,
2024-03-16,Bebidas,Historico,23,,
2024-03-16,Carnes,Historico,10,,
2024-03-16,Congelados,Historico,10,,
2024-03-16,Descartables,Historico,57,,
2024-03-16,Embutidos,Historico,7,,
2024-03-16,Enlatados,Historico,14,,
2024-03-16,Lacteos,Historico,31,,
2024-03-18,Bebidas,Historico,23,,
2024-03-18,Carnes,Historico,15,,
2024-03-18,Congelados,Historico,4,,
2024-03-18,Descartables,Historico,25,,
2024-03-18,Embutidos,Historico,1,,
2024-03-18,Lacteos,Historico,27,,
2024-03-19,Bebidas,Historico,5,,
2024-03-19,Carnes,Historico,13,,
2024-03-19,Congelados,Historico,6,,
2024-03-19,Descartables,Historico,40,,
2024-03-19,Embutidos,Historico,5,,
2024-03-19,Enlatados,Historico,16,,
2024-03-19,Lacteos,Historico,18,,
2024-03-20,Bebidas,Historico,20,,
2024-03-20,Carnes,Historico,15,,
2024-03-20,Congelados,Historico,2,,
2024-03-20,Descartables,Historico,18,,
2024-03-20,Embutidos,Historico,4,,
2024-03-20,Enlatados,Historico,17,,
2024-03-20,Lacteos,Historico,21,,
2024-03-21,Bebidas,Historico,11,,
2024-03-21,Carnes,Historico,23,,
2024-03-21,Congelados,Historico,1,,
2024-03-21,Descartables,Historico,31,,
2024-03-21,Embutidos,Historico,6,,
2024-03-21,Enlatados,Historico,20,,
2024-03-21,Lacteos,Historico,33,,
2024-03-22,Bebidas,Historico,6,,
2024-03-22,Carnes,Historico,7,,
2024-03-22,Congelados,Historico,6,,
2024-03-22,Descartables,Historico,31,,
2024-03-22,Embutidos,Historico,4,,
2024-03-22,Enlatados,Historico,27,,
2024-03-22,Lacteos,Historico,42,,
2024-03-23,Bebidas,Historico,26,,
2024-03-23,Carnes,Historico,27,,
2024-03-23,Congelados,Historico,6,,
2024-03-23,Descartables,Historico,22,,
2024-03-23,Embutidos,Historico,6,,
2024-03-23,Enlatados,Historico,19,,
2024-03-23,Lacteos,Historico,53,,
2024-03-25,Bebidas,Historico,12,,
2024-03-25,Carnes,Historico,11,,
2024-03-25,Congelados,Historico,4,,
2024-03-25,Descartables,Historico,61,,
2024-03-25,Embutidos,Historico,1,,
2024-03-25,Enlatados,Historico,14,,
2024-03-25,Lacteos,Historico,8,,
2024-03-26,Bebidas,Historico,21,,
2024-03-26,Carnes,Historico,18,,
2024-03-26,Congelados,Historico,4,,
2024-03-26,Descartables,Historico,37,,
2024-03-26,Embutidos,Historico,7,,
2024-03-26,Enlatados,Historico,13,,
2024-03-26,Lacteos,Historico,14,,
2024-03-27,Bebidas,Historico,19,,
2024-03-27,Carnes,Historico,8,,
2024-03-27,Congelados,Historico,3,,
2024-03-27,Descartables,Historico,75,,
2024-03-27,Embutidos,Historico,5,,
2024-03-27,Enlatados,Historico,9,,
2024-03-27,Lacteos,Historico,17,,
2024-03-28,Bebidas,Historico,5,,
2024-03-28,Carnes,Historico,12,,
2024-03-28,Congelados,Historico,4,,
2024-03-28,Descartables,Historico,14,,
2024-03-28,Embutidos,Historico,3,,
2024-03-28,Enlatados,Historico,9,,
2024-03-28,Lacteos,Historico,27,,
2024-03-29,Bebidas,Historico,34,,
2024-03-29,Carnes,Historico,34,,
2024-03-29,Congelados,Historico,6,,
2024-03-29,Descartables,Historico,39,,
2024-03-29,Embutidos,Historico,8,,
2024-03-29,Enlatados,Historico,7,,
2024-03-29,Lacteos,Historico,18,,
2024-03-30,Bebidas,Historico,32,,
2024-03-30,Carnes,Historico,32,,
2024-03-30,Congelados,Historico,30,,
2024-03-30,Descartables,Historico,91,,
2024-03-30,Embutidos,Historico,5,,
2024-03-30,Enlatados,Historico,26,,
2024-03-30,Lacteos,Historico,31,,
2024-04-01,Bebidas,Historico,8,,
2024-04-01,Carnes,Historico,42,,
2024-04-01,Congelados,Historico,1,,
2024-04-01,Descartables,Historico,39,,
2024-04-01,Embutidos,Historico,3,,
2024-04-01,Enlatados,Historico,12,,
2024-04-01,Lacteos,Historico,18,,
2024-04-02,Congelados,Historico,1,,
2024-04-02,Descartables,Historico,17,,
2024-04-02,Lacteos,Historico,2,,
2024-04-03,Bebidas,Historico,10,,
2024-04-03,Carnes,Historico,12,,
2024-04-03,Congelados,Historico,1,,
2024-04-03,Descartables,Historico,66,,
2024-04-03,Embutidos,Historico,1,,
2024-04-03,Enlatados,Historico,11,,
2024-04-03,Lacteos,Historico,24,,
2024-04-04,Bebidas,Historico,1,,
2024-04-04,Carnes,Historico,4,,
2024-04-04,Congelados,Historico,13,,
2024-04-04,Descartables,Historico,49,,
2024-04-04,Embutidos,Historico,2,,
2024-04-04,Enlatados,Historico,11,,
2024-04-04,Lacteos,Historico,18,,
2024-04-05,Bebidas,Historico,13,,
2024-04-05,Carnes,Historico,9,,
2024-04-05,Congelados,Historico,16,,
2024-04-05,Descartables,Historico,47,,
2024-04-05,Embutidos,Historico,6,,
2024-04-05,Enlatados,Historico,13,,
2024-04-05,Lacteos,Historico,32,,
2024-04-06,Bebidas,Historico,20,,
2024-04-06,Carnes,Historico,4,,
2024-04-06,Congelados,Historico,9,,
2024-04-06,Descartables,Historico,42,,
2024-04-06,Embutidos,Historico,1,,
2024-04-06,Enlatados,Historico,9,,
2024-04-06,Lacteos,Historico,32,,
2024-04-07,Bebidas,Historico,36,,
2024-04-07,Carnes,Historico,17,,
2024-04-07,Congelados,Historico,3,,
2024-04-07,Descartables,Historico,80,,
2024-04-07,Embutidos,Historico,5,,
2024-04-07,Enlatados,Historico,12,,
2024-04-07,Lacteos,Historico,26,,
2024-04-08,Bebidas,Historico,2,,
2024-04-08,Carnes,Historico,8,,
2024-04-08,Descartables,Historico,13,,
2024-04-08,Lacteos,Historico,5,,
2024-04-09,Bebidas,Historico,19,,
2024-04-09,Carnes,Historico,10,,
2024-04-09,Congelados,Historico,5,,
2024-04-09,Descartables,Historico,45,,
2024-04-09,Embutidos,Historico,2,,
2024-04-09,Enlatados,Historico,1,,
2024-04-09,Lacteos,Historico,18,,
2024-04-10,Bebidas,Historico,27,,
2024-04-10,Carnes,Historico,19,,
2024-04-10,Congelados,Historico,7,,
2024-04-10,Descartables,Historico,40,,
2024-04-10,Embutidos,Historico,7,,
2024-04-10,Enlatados,Historico,4,,
2024-04-10,Lacteos,Historico,26,,
2024-04-11,Bebidas,Historico,17,,
2024-04-11,Carnes,Historico,8,,
2024-04-11,Congelados,Historico,14,,
2024-04-11,Descartables,Historico,91,,
2024-04-11,Embutidos,Historico,7,,
2024-04-11,Enlatados,Historico,6,,
2024-04-11,Lacteos,Historico,19,,
2024-04-12,Bebidas,Historico,1,,
2024-04-12,Congelados,Historico,3,,
2024-04-12,Enlatados,Historico,7,,
2024-04-12,Lacteos,Historico,9,,
2024-04-13,Bebidas,Historico,16,,
2024-04-13,Carnes,Historico,9,,
2024-04-13,Congelados,Historico,3,,
2024-04-13,Descartables,Historico,46,,
2024-04-13,Embutidos,Historico,1,,
2024-04-13,Enlatados,Historico,11,,
2024-04-13,Lacteos,Historico,48,,
2024-04-15,Bebidas,Historico,33,,
2024-04-15,Carnes,Historico,26,,
2024-04-15,Congelados,Historico,5,,
2024-04-15,Descartables,Historico,40,,
2024-04-15,Embutidos,Historico,1,,
2024-04-15,Enlatados,Historico,30,,
2024-04-15,Lacteos,Historico,39,,
2024-04-16,Bebidas,Historico,33,,
2024-04-16,Carnes,Historico,42,,
2024-04-16,Congelados,Historico,8,,
2024-04-16,Descartables,Historico,60,,
2024-04-16,Embutidos,Historico,5,,
2024-04-16,Enlatados,Historico,8,,
2024-04-16,Lacteos,Historico,45,,
2024-04-17,Bebidas,Historico,21,,
2024-04-17,Carnes,Historico,10,,
2024-04-17,Congelados,Historico,7,,
2024-04-17,Descartables,Historico,17,,
2024-04-17,Embutidos,Historico,1,,
2024-04-17,Enlatados,Historico,3,,
2024-04-17,Lacteos,Historico,15,,
2024-04-18,Bebidas,Historico,5,,
2024-04-18,Carnes,Historico,21,,
2024-04-18,Congelados,Historico,10,,
2024-04-18,Descartables,Historico,41,,
2024-04-18,Enlatados,Historico,7,,
2024-04-18,Lacteos,Historico,17,,
2024-04-19,Bebidas,Historico,23,,
2024-04-19,Carnes,Historico,10,,
2024-04-19,Congelados,Historico,3,,
2024-04-19,Descartables,Historico,55,,
2024-04-19,Embutidos,Historico,3,,
2024-04-19,Enlatados,Historico,19,,
2024-04-19,Lacteos,Historico,38,,
2024-04-20,Bebidas,Historico,47,,
2024-04-20,Carnes,Historico,15,,
2024-04-20,Descartables,Historico,43,,
2024-04-20,Embutidos,Historico,4,,
2024-04-20,Enlatados,Historico,20,,
2024-04-20,Lacteos,Historico,18,,
2024-04-22,Bebidas,Historico,28,,
2024-04-22,Carnes,Historico,11,,
2024-04-22,Congelados,Historico,1,,
2024-04-22,Descartables,Historico,45,,
2024-04-22,Enlatados,Historico,7,,
2024-04-22,Lacteos,Historico,20,,
2024-04-23,Bebidas,Historico,29,,
2024-04-23,Carnes,Historico,10,,
2024-04-23,Congelados,Historico,3,,
2024-04-23,Descartables,Historico,37,,
2024-04-23,Embutidos,Historico,1,,
2024-04-23,Enlatados,Historico,5,,
2024-04-23,Lacteos,Historico,5,,
2024-04-24,Bebidas,Historico,15,,
2024-04-24,Carnes,Historico,15,,
2024-04-24,Congelados,Historico,2,,
2024-04-24,Descartables,Historico,17,,
2024-04-24,Embutidos,Historico,4,,
2024-04-24,Enlatados,Historico,25,,
2024-04-24,Lacteos,Historico,23,,
2024-04-25,Bebidas,Historico,33,,
2024-04-25,Carnes,Historico,12,,
2024-04-25,Congelados,Historico,7,,
2024-04-25,Descartables,Historico,35,,
2024-04-25,Enlatados,Historico,15,,
2024-04-25,Lacteos,Historico,23,,
2024-04-26,Bebidas,Historico,8,,
2024-04-26,Carnes,Historico,15,,
2024-04-26,Congelados,Historico,6,,
2024-04-26,Descartables,Historico,46,,
2024-04-26,Embutidos,Historico,10,,
2024-04-26,Enlatados,Historico,3,,
2024-04-26,Lacteos,Historico,31,,
2024-04-27,Bebidas,Historico,22,,
2024-04-27,Carnes,Historico,17,,
2024-04-27,Congelados,Historico,6,,
2024-04-27,Descartables,Historico,62,,
2024-04-27,Embutidos,Historico,2,,
2024-04-27,Enlatados,Historico,40,,
2024-04-27,Lacteos,Historico,28,,
2024-04-29,Bebidas,Historico,15,,
2024-04-29,Carnes,Historico,33,,
2024-04-29,Congelados,Historico,5,,
2024-04-29,Descartables,Historico,63,,
2024-04-29,Embutidos,Historico,1,,
2024-04-29,Enlatados,Historico,24,,
2024-04-29,Lacteos,Historico,46,,
2024-04-30,Bebidas,Historico,28,,
2024-04-30,Carnes,Historico,10,,
2024-04-30,Congelados,Historico,5,,
2024-04-30,Descartables,Historico,64,,
2024-04-30,Embutidos,Historico,4,,
2024-04-30,Enlatados,Historico,3,,
2024-04-30,Lacteos,Historico,31,,
2024-05-01,Bebidas,Historico,5,,
2024-05-01,Carnes,Historico,24,,
2024-05-01,Congelados,Historico,10,,
2024-05-01,Descartables,Historico,24,,
2024-05-01,Embutidos,Historico,3,,
2024-05-01,Enlatados,Historico,15,,
2024-05-01,Lacteos,Historico,12,,
2024-05-02,Bebidas,Historico,27,,
2024-05-02,Carnes,Historico,9,,
2024-05-02,Descartables,Historico,6,,
2024-05-02,Embutidos,Historico,3,,
2024-05-02,Enlatados,Historico,25,,
2024-05-02,Lacteos,Historico,22,,
2024-05-03,Bebidas,Historico,4,,
2024-05-03,Carnes,Historico,22,,
2024-05-03,Congelados,Historico,6,,
2024-05-03,Descartables,Historico,14,,
2024-05-03,Enlatados,Historico,20,,
2024-05-03,Lacteos,Historico,11,,
2024-05-04,Bebidas,Historico,6,,
2024-05-04,Carnes,Historico,12,,
2024-05-04,Congelados,Historico,4,,
2024-05-04,Descartables,Historico,38,,
2024-05-04,Embutidos,Historico,1,,
2024-05-04,Enlatados,Historico,12,,
2024-05-04,Lacteos,Historico,37,,
2024-05-06,Bebidas,Historico,14,,
2024-05-06,Carnes,Historico,13,,
2024-05-06,Congelados,Historico,4,,
2024-05-06,Descartables,Historico,19,,
2024-05-06,Embutidos,Historico,8,,
2024-05-06,Enlatados,Historico,7,,
2024-05-06,Lacteos,Historico,21,,
2024-05-07,Bebidas,Historico,66,,
2024-05-07,Carnes,Historico,17,,
2024-05-07,Congelados,Historico,19,,
2024-05-07,Descartables,Historico,47,,
2024-05-07,Embutidos,Historico,3,,
2024-05-07,Enlatados,Historico,14,,
2024-05-07,Lacteos,Historico,22,,
2024-05-08,Bebidas,Historico,34,,
2024-05-08,Carnes,Historico,28,,
2024-05-08,Congelados,Historico,15,,
2024-05-08,Descartables,Historico,18,,
2024-05-08,Embutidos,Historico,2,,
2024-05-08,Enlatados,Historico,22,,
2024-05-08,Lacteos,Historico,32,,
2024-05-09,Bebidas,Historico,10,,
2024-05-09,Carnes,Historico,6,,
2024-05-09,Congelados,Historico,4,,
2024-05-09,Descartables,Historico,93,,
2024-05-09,Embutidos,Historico,6,,
2024-05-09,Enlatados,Historico,16,,
2024-05-09,Lacteos,Historico,15,,
2024-05-10,Bebidas,Historico,24,,
2024-05-10,Carnes,Historico,16,,
2024-05-10,Congelados,Historico,24,,
2024-05-10,Descartables,Historico,126,,
2024-05-10,Embutidos,Historico,7,,
2024-05-10,Enlatados,Historico,10,,
2024-05-10,Lacteos,Historico,38,,
2024-05-11,Bebidas,Historico,15,,
2024-05-11,Carnes,Historico,4,,
2024-05-11,Descartables,Historico,30,,
2024-05-11,Embutidos,Historico,4,,
2024-05-11,Enlatados,Historico,36,,
2024-05-11,Lacteos,Historico,30,,
2024-05-13,Bebidas,Historico,26,,
2024-05-13,Carnes,Historico,28,,
2024-05-13,Congelados,Historico,5,,
2024-05-13,Descartables,Historico,50,,
2024-05-13,Embutidos,Historico,8,,
2024-05-13,Enlatados,Historico,10,,
2024-05-13,Lacteos,Historico,9,,
2024-05-14,Bebidas,Historico,26,,
2024-05-14,Carnes,Historico,30,,
2024-05-14,Congelados,Historico,5,,
2024-05-14,Descartables,Historico,45,,
2024-05-14,Embutidos,Historico,6,,
2024-05-14,Enlatados,Historico,12,,
2024-05-14,Lacteos,Historico,24,,
2024-05-15,Bebidas,Historico,30,,
2024-05-15,Carnes,Historico,19,,
2024-05-15,Congelados,Historico,17,,
2024-05-15,Descartables,Historico,34,,
2024-05-15,Embutidos,Historico,5,,
2024-05-15,Enlatados,Historico,10,,
2024-05-15,Lacteos,Historico,29,,
2024-05-16,Bebidas,Historico,27,,
2024-05-16,Carnes,Historico,27,,
2024-05-16,Congelados,Historico,5,,
2024-05-16,Descartables,Historico,42,,
2024-05-16,Embutidos,Historico,2,,
2024-05-16,Enlatados,Historico,14,,
2024-05-16,Lacteos,Historico,22,,
